id,nombre,edad,genero,ciudad,region,nse,ocupacion,ingresos,educacion,estado_civil,hijos,created_at
138,Jorge Rodríguez,59,M,Piura,Costa,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,2,2025-07-10T13:06:50.209727
216,Ana Pérez,46,F,Piura,Costa,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,2,2025-07-10T13:06:50.259013
285,Sandra González,55,F,Arequipa,Sierra,E,Subempleado,"Menos de S/ 1,000",Primaria completa,Casado,2,2025-07-10T13:06:50.266113
10,María Torres,59,F,Callao,Lima,B,Profesional,"S/ 4,000 - S/ 10,000",Técnica completa,Soltero,2,2025-07-10T13:06:50.182133
45,Jorge Torres,34,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Conviviente,1,2025-07-10T13:06:50.195181
152,Mónica García,42,F,Cusco,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Divorciado,2,2025-07-10T13:06:50.219600
172,Patricia Pérez,25,F,Tarapoto,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-10T13:06:50.248602
257,Mónica Torres,33,F,Lima,Lima,E,Desempleado,"Menos de S/ 1,000",Secundaria incompleta,Casado,0,2025-07-10T13:06:50.262920
73,Jorge Sánchez,25,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T13:06:50.202104
116,Ana Pérez,54,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T13:06:50.206868
184,Ana Ramírez,46,F,Pucallpa,Selva,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T13:06:50.253395
42,José López,26,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T13:06:50.193853
130,Teresa González,75,F,Callao,Lima,C,Jubilado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T13:06:50.208984
165,Carmen López,79,F,Arequipa,Sierra,C,Jubilado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T13:06:50.245587
262,Carmen López,38,F,Lima,Lima,E,Desempleado,"Menos de S/ 1,000",Primaria completa,Casado,0,2025-07-10T13:06:50.263725
114,Manuel Torres,42,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T13:06:50.206606
219,Mónica García,24,F,Huancayo,Sierra,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-10T13:06:50.259275
273,Fernando López,20,M,Ayacucho,Sierra,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Conviviente,0,2025-07-10T13:06:50.264880
93,Mónica Pérez,33,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T13:06:50.204136
230,Jorge López,49,M,Huancayo,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-10T13:06:50.260386
295,Teresa Pérez,49,F,Iquitos,Selva,E,Trabajador Eventual,"Menos de S/ 1,000",Secundaria incompleta,Casado,0,2025-07-10T13:06:50.268220
18,Sandra Flores,42,F,Ayacucho,Sierra,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Superior completa,Soltero,1,2025-07-10T13:06:50.185983
209,Roberto García,57,M,Lima,Lima,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Técnica incompleta,Divorciado,2,2025-07-10T13:06:50.258162
255,Carmen García,19,F,Lima,Lima,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Conviviente,0,2025-07-10T13:06:50.262661
2,Ricardo López,23,M,Lima,Lima,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Conviviente,0,2025-07-10T13:06:50.178330
105,Elena González,34,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T13:06:50.205559
121,Miguel Rodríguez,53,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T13:06:50.207671
124,Pedro González,56,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Divorciado,3,2025-07-10T13:06:50.208389
174,Ana López,25,F,Iquitos,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T13:06:50.249745
221,Roberto García,19,M,Huancayo,Sierra,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-10T13:06:50.259406
190,Jorge García,70,M,Pucallpa,Selva,C,Jubilado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T13:06:50.254764
168,Miguel Torres,22,M,Puerto Maldonado,Selva,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T13:06:50.246667
61,María Rodríguez,26,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,2,2025-07-10T13:06:50.198663
67,Sandra Pérez,34,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,0,2025-07-10T13:06:50.200925
283,Ana Rodríguez,49,F,Huancayo,Sierra,E,Desempleado,"Menos de S/ 1,000",Sin educación formal,Casado,1,2025-07-10T13:06:50.265673
189,Lucía García,80,F,Iquitos,Selva,C,Jubilado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,3,2025-07-10T13:06:50.254664
69,Teresa López,31,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T13:06:50.201209
95,Manuel García,34,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,0,2025-07-10T13:06:50.204426
126,Patricia Martínez,55,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T13:06:50.208613
240,Roberto Rodríguez,18,M,Tarapoto,Selva,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Conviviente,1,2025-07-10T13:06:50.261287
157,Rosa García,49,F,Cajamarca,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-10T13:06:50.221988
166,Patricia González,74,F,Huancayo,Sierra,C,Jubilado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T13:06:50.245679
247,Rosa Ramírez,35,F,Iquitos,Selva,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,1,2025-07-10T13:06:50.261927
234,Lucía Ramírez,59,F,Ayacucho,Sierra,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-10T13:06:50.260771
46,Miguel Pérez,29,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,0,2025-07-10T13:06:50.195443
92,Luis García,32,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T13:06:50.204050
180,Carlos Ramírez,44,M,Pucallpa,Selva,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,2,2025-07-10T13:06:50.251996
56,Luis Martínez,31,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-10T13:06:50.198128
79,Mónica Ramírez,31,F,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,1,2025-07-10T13:06:50.202779
186,Roberto Rodríguez,57,M,Puerto Maldonado,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T13:06:50.254249
243,Luis Sánchez,30,M,Puerto Maldonado,Selva,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria completa,Soltero,1,2025-07-10T13:06:50.261551
112,Lucía Sánchez,42,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,4,2025-07-10T13:06:50.206289
29,Lucía Torres,53,F,Pucallpa,Selva,B,Comerciante,"S/ 4,000 - S/ 10,000",Superior incompleta,Viudo,2,2025-07-10T13:06:50.190689
267,Teresa Martínez,62,F,Callao,Lima,E,Desempleado,"Menos de S/ 1,000",Primaria completa,Viudo,2,2025-07-10T13:06:50.264153
110,Lucía López,36,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,3,2025-07-10T13:06:50.206088
115,Teresa Torres,37,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,2,2025-07-10T13:06:50.206770
129,Fernando Martínez,70,M,Lima,Lima,C,Jubilado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T13:06:50.208890
265,José Rodríguez,49,M,Callao,Lima,E,Trabajador Eventual,"Menos de S/ 1,000",Primaria completa,Soltero,4,2025-07-10T13:06:50.263977
117,Manuel López,50,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,2,2025-07-10T13:06:50.206977
171,Patricia Rodríguez,19,F,Pucallpa,Selva,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Conviviente,0,2025-07-10T13:06:50.248210
194,Teresa Torres,22,F,Lima,Lima,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Conviviente,0,2025-07-10T13:06:50.255734
281,Mónica Ramírez,52,F,Huancayo,Sierra,E,Subempleado,"Menos de S/ 1,000",Sin educación formal,Soltero,2,2025-07-10T13:06:50.265508
86,Sandra Martínez,34,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T13:06:50.203418
177,Ricardo Ramírez,39,M,Puerto Maldonado,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T13:06:50.250577
113,Roberto González,43,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,2,2025-07-10T13:06:50.206412
147,Pedro Ramírez,28,M,Ayacucho,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T13:06:50.215357
248,Sandra López,51,F,Tarapoto,Selva,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,0,2025-07-10T13:06:50.262013
187,Jorge Ramírez,64,M,Iquitos,Selva,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,4,2025-07-10T13:06:50.254407
233,Elena García,53,F,Cajamarca,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Técnica incompleta,Divorciado,2,2025-07-10T13:06:50.260678
163,Fernando González,62,M,Cajamarca,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,2,2025-07-10T13:06:50.245373
244,Teresa Torres,33,F,Tarapoto,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,2,2025-07-10T13:06:50.261625
300,Roberto González,75,M,Iquitos,Selva,E,Jubilado,"Menos de S/ 1,000",Sin educación formal,Casado,0,2025-07-10T13:06:50.269063
87,Miguel Torres,31,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T13:06:50.203508
71,Jorge García,31,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,2,2025-07-10T13:06:50.201804
241,Ricardo Ramírez,20,M,Puerto Maldonado,Selva,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-10T13:06:50.261368
148,Carmen Flores,30,F,Cajamarca,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T13:06:50.216819
200,Lucía Martínez,36,F,Callao,Lima,D,Obrero,"S/ 1,000 - S/ 2,000",Técnica incompleta,Divorciado,2,2025-07-10T13:06:50.257132
118,Jorge Torres,45,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Divorciado,3,2025-07-10T13:06:50.207076
27,José Rodríguez,38,M,Tarapoto,Selva,B,Comerciante,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,2,2025-07-10T13:06:50.189501
22,Carmen Flores,60,F,Arequipa,Sierra,B,Profesional,"S/ 4,000 - S/ 10,000",Superior completa,Casado,1,2025-07-10T13:06:50.187327
159,Sandra Torres,47,F,Cajamarca,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-10T13:06:50.222162
89,Jorge Sánchez,25,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T13:06:50.203724
122,Pedro Flores,64,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T13:06:50.208039
127,Teresa Ramírez,77,F,Lima,Lima,C,Jubilado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,4,2025-07-10T13:06:50.208732
250,Sandra Sánchez,46,F,Pucallpa,Selva,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,2,2025-07-10T13:06:50.262187
151,Manuel Ramírez,37,M,Cajamarca,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T13:06:50.219480
294,Elena Rodríguez,43,F,Pucallpa,Selva,E,Desempleado,"Menos de S/ 1,000",Sin educación formal,Casado,2,2025-07-10T13:06:50.268101
37,Miguel Pérez,20,M,Callao,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T13:06:50.193380
35,Teresa Ramírez,22,F,Lima,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T13:06:50.193199
235,Roberto Ramírez,63,M,Ayacucho,Sierra,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,2,2025-07-10T13:06:50.260848
44,Lucía Torres,29,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T13:06:50.194776
146,Sandra Rodríguez,32,F,Cajamarca,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T13:06:50.213604
133,Pedro Rodríguez,33,M,Piura,Costa,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,0,2025-07-10T13:06:50.209245
68,Jorge Torres,25,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,1,2025-07-10T13:06:50.201061
9,Carlos González,63,M,Callao,Lima,B,Comerciante,"S/ 4,000 - S/ 10,000",Técnica completa,Soltero,2,2025-07-10T13:06:50.181048
175,Mónica Pérez,33,F,Tarapoto,Selva,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T13:06:50.249880
160,Sandra González,55,F,Arequipa,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Viudo,2,2025-07-10T13:06:50.222407
7,Carlos González,45,M,Lima,Lima,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,1,2025-07-10T13:06:50.180542
80,Rosa García,25,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,2,2025-07-10T13:06:50.202873
271,Teresa Sánchez,43,F,Piura,Costa,E,Trabajo Doméstico,"Menos de S/ 1,000",Sin educación formal,Divorciado,1,2025-07-10T13:06:50.264717
14,José Pérez,23,M,Cusco,Sierra,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Soltero,0,2025-07-10T13:06:50.184981
101,Carmen Sánchez,33,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T13:06:50.205082
82,Patricia López,27,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,2,2025-07-10T13:06:50.203052
38,Lucía Rodríguez,30,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T13:06:50.193486
33,Jorge Rodríguez,18,M,Callao,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T13:06:50.191803
90,Manuel Torres,33,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T13:06:50.203834
232,Ana Rodríguez,48,F,Cajamarca,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,0,2025-07-10T13:06:50.260588
227,María Rodríguez,43,F,Huancayo,Sierra,D,Obrero,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,3,2025-07-10T13:06:50.259976
97,Elena Rodríguez,30,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,0,2025-07-10T13:06:50.204673
277,Manuel Ramírez,28,M,Arequipa,Sierra,E,Subempleado,"Menos de S/ 1,000",Primaria completa,Conviviente,2,2025-07-10T13:06:50.265184
