id,nombre,edad,genero,ciudad,region,nse,ocupacion,ingresos,educacion,estado_civil,hijos,created_at
65,Fernando Ramírez,27,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,2,2025-07-09T20:33:07.676728
123,Mónica López,56,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,3,2025-07-09T20:33:07.684187
25,Carlos López,26,M,Puerto Maldonado,Selva,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,0,2025-07-09T20:33:07.671847
184,Fernando González,46,M,Puerto Maldonado,Selva,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-09T20:33:07.692087
220,José Flores,22,M,Ayacucho,Sierra,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-09T20:33:07.696590
115,Teresa Martínez,43,F,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,3,2025-07-09T20:33:07.683204
66,Elena Flores,25,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,0,2025-07-09T20:33:07.676833
300,Elena González,79,F,Puerto Maldonado,Selva,E,Jubilado,"Menos de S/ 1,000",Primaria completa,Casado,2,2025-07-09T20:33:07.706974
34,Elena Sánchez,21,F,Callao,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,1,2025-07-09T20:33:07.673347
280,Manuel López,44,M,Cajamarca,Sierra,E,Desempleado,"Menos de S/ 1,000",Secundaria incompleta,Divorciado,0,2025-07-09T20:33:07.704319
143,Teresa Sánchez,18,F,Huancayo,Sierra,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-09T20:33:07.686373
273,Patricia García,21,F,Cajamarca,Sierra,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Conviviente,0,2025-07-09T20:33:07.703476
175,José Pérez,27,M,Iquitos,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,2,2025-07-09T20:33:07.690994
42,José Sánchez,31,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,2,2025-07-09T20:33:07.674128
140,Roberto Rodríguez,20,M,Cajamarca,Sierra,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-09T20:33:07.686097
112,Manuel Torres,41,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-09T20:33:07.682837
167,Jorge Rodríguez,67,M,Cusco,Sierra,C,Jubilado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-09T20:33:07.690081
39,Miguel Torres,30,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,2,2025-07-09T20:33:07.673805
270,Carlos García,26,M,Piura,Costa,E,Desempleado,"Menos de S/ 1,000",Sin educación formal,Casado,1,2025-07-09T20:33:07.703080
74,Teresa González,29,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,1,2025-07-09T20:33:07.677769
52,María Torres,34,F,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,0,2025-07-09T20:33:07.675147
55,Carlos Flores,25,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-09T20:33:07.675600
17,Patricia Rodríguez,43,F,Ayacucho,Sierra,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,0,2025-07-09T20:33:07.670377
201,Carlos Flores,37,M,Lima,Lima,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria completa,Divorciado,1,2025-07-09T20:33:07.694158
240,Fernando Rodríguez,21,M,Iquitos,Selva,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,1,2025-07-09T20:33:07.699041
84,Lucía Martínez,26,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-09T20:33:07.678913
21,Ricardo Ramírez,58,M,Cusco,Sierra,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Superior completa,Divorciado,0,2025-07-09T20:33:07.671124
150,Pedro González,36,M,Huancayo,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-09T20:33:07.687720
35,Teresa López,21,F,Lima,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-09T20:33:07.673430
265,Fernando Rodríguez,46,M,Callao,Lima,E,Trabajador Eventual,"Menos de S/ 1,000",Primaria completa,Viudo,1,2025-07-09T20:33:07.702238
208,Ricardo Pérez,59,M,Callao,Lima,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-09T20:33:07.695032
200,Ricardo Rodríguez,40,M,Callao,Lima,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,3,2025-07-09T20:33:07.694035
37,Patricia López,18,F,Callao,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,1,2025-07-09T20:33:07.673595
181,Jorge Martínez,46,M,Iquitos,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,2,2025-07-09T20:33:07.691682
73,Jorge Pérez,32,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-09T20:33:07.677672
203,Luis González,54,M,Callao,Lima,D,Obrero,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,0,2025-07-09T20:33:07.694395
154,Fernando González,42,M,Ayacucho,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,2,2025-07-09T20:33:07.688318
178,Roberto Ramírez,42,M,Pucallpa,Selva,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Viudo,1,2025-07-09T20:33:07.691340
162,Sandra Torres,60,F,Cusco,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,2,2025-07-09T20:33:07.689497
102,María López,31,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-09T20:33:07.680966
88,Teresa García,29,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-09T20:33:07.679370
179,Sandra Pérez,36,F,Puerto Maldonado,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Divorciado,0,2025-07-09T20:33:07.691452
298,Luis Torres,61,M,Tarapoto,Selva,E,Subempleado,"Menos de S/ 1,000",Primaria completa,Casado,2,2025-07-09T20:33:07.706719
103,Pedro Martínez,29,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-09T20:33:07.681103
163,Teresa Flores,59,F,Ayacucho,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,3,2025-07-09T20:33:07.689621
29,Mónica López,46,F,Pucallpa,Selva,B,Comerciante,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,0,2025-07-09T20:33:07.672803
54,Carmen López,28,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,0,2025-07-09T20:33:07.675458
77,Manuel Pérez,28,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-09T20:33:07.678152
151,Rosa Torres,42,F,Ayacucho,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-09T20:33:07.687860
131,José Rodríguez,19,M,Trujillo,Costa,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-09T20:33:07.685044
57,Ana Rodríguez,26,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-09T20:33:07.675811
283,Jorge Ramírez,51,M,Cajamarca,Sierra,E,Trabajo Doméstico,"Menos de S/ 1,000",Sin educación formal,Divorciado,1,2025-07-09T20:33:07.704808
11,Luis González,80,M,Callao,Lima,B,Jubilado,"S/ 4,000 - S/ 10,000",Superior completa,Casado,1,2025-07-09T20:33:07.669617
56,María Rodríguez,32,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-09T20:33:07.675709
218,Rosa López,74,F,Piura,Costa,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,1,2025-07-09T20:33:07.696372
79,Elena Martínez,33,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,0,2025-07-09T20:33:07.678362
195,José Pérez,29,M,Lima,Lima,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,2,2025-07-09T20:33:07.693354
67,Jorge Flores,29,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,2,2025-07-09T20:33:07.676935
33,Carmen Ramírez,18,F,Callao,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Conviviente,0,2025-07-09T20:33:07.673260
139,Carmen Sánchez,71,F,Trujillo,Costa,C,Jubilado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-09T20:33:07.685991
194,Jorge Ramírez,23,M,Callao,Lima,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-09T20:33:07.693241
62,Elena Martínez,29,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,0,2025-07-09T20:33:07.676398
75,Mónica González,34,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-09T20:33:07.677891
152,Fernando Pérez,42,M,Huancayo,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,3,2025-07-09T20:33:07.688075
229,Sandra Ramírez,35,F,Cajamarca,Sierra,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,3,2025-07-09T20:33:07.697720
5,Patricia Torres,43,F,Callao,Lima,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Superior completa,Casado,1,2025-07-09T20:33:07.668064
116,Patricia Ramírez,49,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,3,2025-07-09T20:33:07.683310
235,Carmen Torres,59,F,Cajamarca,Sierra,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Soltero,2,2025-07-09T20:33:07.698479
60,Carmen López,32,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,0,2025-07-09T20:33:07.676122
268,Miguel Ramírez,77,M,Lima,Lima,E,Jubilado,"Menos de S/ 1,000",Sin educación formal,Casado,2,2025-07-09T20:33:07.702858
40,José Pérez,31,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-09T20:33:07.673923
245,Ana Flores,40,F,Puerto Maldonado,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,3,2025-07-09T20:33:07.699722
153,Carmen Sánchez,39,F,Ayacucho,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-09T20:33:07.688215
266,Ricardo Sánchez,61,M,Callao,Lima,E,Subempleado,"Menos de S/ 1,000",Primaria completa,Casado,0,2025-07-09T20:33:07.702354
147,Mónica Torres,26,F,Cajamarca,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-09T20:33:07.686960
278,Sandra Ramírez,35,F,Arequipa,Sierra,E,Trabajo Doméstico,"Menos de S/ 1,000",Secundaria incompleta,Divorciado,0,2025-07-09T20:33:07.704035
70,Jorge Rodríguez,29,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-09T20:33:07.677320
87,Luis Martínez,34,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-09T20:33:07.679262
24,Roberto Pérez,22,M,Tarapoto,Selva,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Conviviente,0,2025-07-09T20:33:07.671614
4,Patricia Torres,26,F,Callao,Lima,B,Profesional,"S/ 4,000 - S/ 10,000",Superior completa,Soltero,1,2025-07-09T20:33:07.667861
27,María López,44,F,Pucallpa,Selva,B,Profesional,"S/ 4,000 - S/ 10,000",Superior completa,Soltero,0,2025-07-09T20:33:07.672149
16,Fernando García,34,M,Cajamarca,Sierra,B,Comerciante,"S/ 4,000 - S/ 10,000",Superior completa,Conviviente,2,2025-07-09T20:33:07.670267
241,Carlos López,24,M,Tarapoto,Selva,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-09T20:33:07.699131
110,Carmen Rodríguez,37,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-09T20:33:07.682544
199,Manuel Flores,43,M,Callao,Lima,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,2,2025-07-09T20:33:07.693853
8,Mónica González,48,F,Callao,Lima,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Técnica completa,Divorciado,3,2025-07-09T20:33:07.668647
277,Ricardo Ramírez,28,M,Ayacucho,Sierra,E,Trabajo Doméstico,"Menos de S/ 1,000",Secundaria incompleta,Soltero,0,2025-07-09T20:33:07.703921
161,Ana Rodríguez,55,F,Cusco,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Divorciado,1,2025-07-09T20:33:07.689364
191,Rosa Flores,77,F,Pucallpa,Selva,C,Jubilado,"S/ 2,000 - S/ 4,000",Técnica completa,Divorciado,1,2025-07-09T20:33:07.692933
104,Jorge Rodríguez,30,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-09T20:33:07.681277
86,Carlos Pérez,34,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-09T20:33:07.679158
205,Manuel Flores,49,M,Callao,Lima,D,Obrero,"S/ 1,000 - S/ 2,000",Técnica incompleta,Divorciado,3,2025-07-09T20:33:07.694677
158,Jorge Rodríguez,47,M,Arequipa,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-09T20:33:07.688859
224,José Martínez,33,M,Cusco,Sierra,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-09T20:33:07.697135
64,Rosa López,28,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-09T20:33:07.676627
217,Miguel Pérez,59,M,Chiclayo,Costa,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria completa,Divorciado,1,2025-07-09T20:33:07.696216
125,Jorge García,63,M,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-09T20:33:07.684410
96,Elena Flores,33,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-09T20:33:07.680300
45,Ricardo Flores,31,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-09T20:33:07.674433
121,Miguel Rodríguez,54,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,3,2025-07-09T20:33:07.683917
145,Carmen Ramírez,30,F,Arequipa,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,2,2025-07-09T20:33:07.686592
166,Manuel Torres,65,M,Ayacucho,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-09T20:33:07.689958
172,José Pérez,25,M,Pucallpa,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-09T20:33:07.690629
68,Lucía Rodríguez,26,F,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-09T20:33:07.677067
71,Carmen González,25,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-09T20:33:07.677430
258,Rosa Torres,31,F,Lima,Lima,E,Subempleado,"Menos de S/ 1,000",Primaria completa,Casado,1,2025-07-09T20:33:07.701282
243,Roberto López,34,M,Puerto Maldonado,Selva,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,0,2025-07-09T20:33:07.699381
120,Fernando García,48,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,2,2025-07-09T20:33:07.683794
285,Manuel González,55,M,Cusco,Sierra,E,Desempleado,"Menos de S/ 1,000",Sin educación formal,Casado,3,2025-07-09T20:33:07.705048
7,Ana González,46,F,Lima,Lima,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Superior completa,Casado,0,2025-07-09T20:33:07.668421
12,Carlos García,79,M,Lima,Lima,B,Jubilado,"S/ 4,000 - S/ 10,000",Superior incompleta,Divorciado,0,2025-07-09T20:33:07.669810
46,Ricardo García,31,M,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,0,2025-07-09T20:33:07.674534
210,Jorge Pérez,69,M,Callao,Lima,D,Jubilado,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,3,2025-07-09T20:33:07.695255
61,Luis López,34,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-09T20:33:07.676274
228,Patricia Torres,35,F,Huancayo,Sierra,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,0,2025-07-09T20:33:07.697590
51,María Rodríguez,26,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-09T20:33:07.675047
196,Luis Flores,29,M,Lima,Lima,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria completa,Conviviente,1,2025-07-09T20:33:07.693482
137,Miguel García,54,M,Chiclayo,Costa,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-09T20:33:07.685785
113,Lucía Rodríguez,41,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Viudo,2,2025-07-09T20:33:07.682955
47,Ricardo Torres,29,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,0,2025-07-09T20:33:07.674638
107,Ricardo González,30,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-09T20:33:07.681786
281,José Flores,54,M,Huancayo,Sierra,E,Trabajo Doméstico,"Menos de S/ 1,000",Secundaria incompleta,Divorciado,2,2025-07-09T20:33:07.704578
