id,nombre,edad,genero,ciudad,region,nse,ocupacion,ingresos,educacion,estado_civil,hijos,created_at
80,Teresa González,28,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,1,2025-07-10T13:41:06.926384
236,Miguel Pérez,57,M,Cusco,Sierra,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria completa,Divorciado,1,2025-07-10T13:41:06.944351
251,Patricia González,59,F,Pucallpa,Selva,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-10T13:41:06.945839
227,Mónica Flores,36,F,Cusco,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Divorciado,2,2025-07-10T13:41:06.943295
252,Ricardo Martínez,58,M,Pucallpa,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,2,2025-07-10T13:41:06.945961
7,Carlos García,54,M,Lima,Lima,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,1,2025-07-10T13:41:06.913451
133,Jorge Sánchez,34,M,Tacna,Costa,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T13:41:06.931816
292,Jorge Sánchez,29,M,Tarapoto,Selva,E,Subempleado,"Menos de S/ 1,000",Primaria completa,Casado,0,2025-07-10T13:41:06.950013
180,Roberto Ramírez,35,M,Iquitos,Selva,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T13:41:06.937008
146,Patricia Ramírez,30,F,Cajamarca,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T13:41:06.933200
286,Carlos Pérez,73,M,Ayacucho,Sierra,E,Jubilado,"Menos de S/ 1,000",Secundaria incompleta,Casado,2,2025-07-10T13:41:06.949437
182,Jorge Rodríguez,47,M,Tarapoto,Selva,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,3,2025-07-10T13:41:06.937159
278,Luis Rodríguez,39,M,Ayacucho,Sierra,E,Desempleado,"Menos de S/ 1,000",Primaria completa,Casado,3,2025-07-10T13:41:06.948611
93,Elena Rodríguez,25,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T13:41:06.927908
103,Luis Torres,31,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T13:41:06.928911
96,Jorge Flores,28,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T13:41:06.928173
123,Teresa Sánchez,58,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T13:41:06.930826
275,José Torres,30,M,Huancayo,Sierra,E,Desempleado,"Menos de S/ 1,000",Primaria completa,Casado,0,2025-07-10T13:41:06.948291
239,Jorge González,75,M,Cajamarca,Sierra,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,1,2025-07-10T13:41:06.944664
222,Carmen Torres,30,F,Cusco,Sierra,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria completa,Soltero,1,2025-07-10T13:41:06.942623
277,Carlos García,25,M,Ayacucho,Sierra,E,Desempleado,"Menos de S/ 1,000",Sin educación formal,Casado,1,2025-07-10T13:41:06.948517
130,Rosa García,76,F,Lima,Lima,C,Jubilado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T13:41:06.931527
210,Luis Rodríguez,74,M,Lima,Lima,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,1,2025-07-10T13:41:06.941481
163,Lucía García,58,F,Cusco,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Divorciado,1,2025-07-10T13:41:06.934954
245,Sandra Martínez,37,F,Tarapoto,Selva,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,2,2025-07-10T13:41:06.945196
99,Mónica Martínez,25,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T13:41:06.928507
62,Pedro García,33,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T13:41:06.922988
263,Jorge González,46,M,Lima,Lima,E,Trabajador Eventual,"Menos de S/ 1,000",Primaria completa,Casado,0,2025-07-10T13:41:06.947094
297,Teresa García,61,F,Tarapoto,Selva,E,Trabajador Eventual,"Menos de S/ 1,000",Sin educación formal,Casado,1,2025-07-10T13:41:06.950510
259,Rosa González,27,F,Callao,Lima,E,Trabajo Doméstico,"Menos de S/ 1,000",Primaria completa,Soltero,1,2025-07-10T13:41:06.946690
184,Ana Flores,51,F,Puerto Maldonado,Selva,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,4,2025-07-10T13:41:06.937385
176,Carmen Ramírez,28,F,Iquitos,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T13:41:06.936597
142,Rosa Martínez,21,F,Arequipa,Sierra,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,1,2025-07-10T13:41:06.932805
165,José Pérez,72,M,Ayacucho,Sierra,C,Jubilado,"S/ 2,000 - S/ 4,000",Secundaria completa,Divorciado,1,2025-07-10T13:41:06.935153
64,Mónica Ramírez,32,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,2,2025-07-10T13:41:06.923177
202,Teresa Ramírez,43,F,Lima,Lima,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,3,2025-07-10T13:41:06.940621
113,Pedro Sánchez,41,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,2,2025-07-10T13:41:06.929873
148,Miguel López,33,M,Arequipa,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,2,2025-07-10T13:41:06.933422
221,María Ramírez,19,F,Huancayo,Sierra,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-10T13:41:06.942506
65,Roberto Martínez,26,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T13:41:06.923258
283,María Pérez,47,F,Arequipa,Sierra,E,Trabajador Eventual,"Menos de S/ 1,000",Secundaria incompleta,Casado,1,2025-07-10T13:41:06.949130
262,Mónica Ramírez,36,F,Lima,Lima,E,Trabajador Eventual,"Menos de S/ 1,000",Secundaria incompleta,Soltero,2,2025-07-10T13:41:06.946986
231,Patricia Rodríguez,49,F,Arequipa,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria completa,Divorciado,3,2025-07-10T13:41:06.943798
10,Carlos Torres,62,M,Lima,Lima,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,0,2025-07-10T13:41:06.914273
205,Pedro Pérez,51,M,Lima,Lima,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Viudo,2,2025-07-10T13:41:06.940898
189,María García,68,F,Puerto Maldonado,Selva,C,Jubilado,"S/ 2,000 - S/ 4,000",Superior incompleta,Divorciado,1,2025-07-10T13:41:06.938594
107,Pedro González,29,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T13:41:06.929245
264,María García,49,F,Callao,Lima,E,Desempleado,"Menos de S/ 1,000",Sin educación formal,Casado,2,2025-07-10T13:41:06.947200
197,Manuel Ramírez,33,M,Callao,Lima,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,0,2025-07-10T13:41:06.940161
246,Patricia Torres,41,F,Pucallpa,Selva,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-10T13:41:06.945312
267,Elena García,62,F,Callao,Lima,E,Trabajador Eventual,"Menos de S/ 1,000",Sin educación formal,Casado,3,2025-07-10T13:41:06.947514
241,Jorge Torres,19,M,Tarapoto,Selva,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-10T13:41:06.944815
151,Pedro Torres,41,M,Cusco,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T13:41:06.933733
77,Fernando Martínez,27,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Conviviente,1,2025-07-10T13:41:06.925883
140,Ana López,21,F,Cusco,Sierra,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T13:41:06.932619
5,Sandra Sánchez,37,F,Callao,Lima,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Superior completa,Casado,3,2025-07-10T13:41:06.912908
244,Luis García,25,M,Tarapoto,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,2,2025-07-10T13:41:06.945107
82,Rosa Ramírez,34,F,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,2,2025-07-10T13:41:06.926620
139,Carmen Pérez,75,F,Chiclayo,Costa,C,Jubilado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T13:41:06.932539
207,Luis López,64,M,Callao,Lima,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,2,2025-07-10T13:41:06.941140
76,Mónica Ramírez,30,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,0,2025-07-10T13:41:06.925728
72,Fernando Ramírez,29,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T13:41:06.924848
173,Lucía González,32,F,Iquitos,Selva,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T13:41:06.935931
9,Elena López,56,F,Callao,Lima,B,Profesional,"S/ 4,000 - S/ 10,000",Superior completa,Casado,1,2025-07-10T13:41:06.914166
237,Fernando Sánchez,67,M,Ayacucho,Sierra,D,Jubilado,"S/ 1,000 - S/ 2,000",Técnica incompleta,Divorciado,3,2025-07-10T13:41:06.944444
104,María García,25,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T13:41:06.928997
61,Roberto Martínez,33,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Conviviente,2,2025-07-10T13:41:06.922880
112,Manuel Torres,41,M,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,2,2025-07-10T13:41:06.929765
225,Carlos Torres,28,M,Cusco,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Técnica incompleta,Soltero,2,2025-07-10T13:41:06.943060
181,Elena Torres,47,F,Tarapoto,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T13:41:06.937085
145,José Torres,25,M,Arequipa,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,1,2025-07-10T13:41:06.933102
177,Fernando Martínez,42,M,Puerto Maldonado,Selva,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T13:41:06.936740
36,María Ramírez,24,F,Callao,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T13:41:06.919935
188,Ana González,61,F,Tarapoto,Selva,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-10T13:41:06.938208
226,Rosa Pérez,40,F,Cajamarca,Sierra,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria completa,Soltero,4,2025-07-10T13:41:06.943173
114,Ricardo Torres,44,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,2,2025-07-10T13:41:06.929967
138,Lucía Rodríguez,55,F,Ica,Costa,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-10T13:41:06.932460
88,Manuel Rodríguez,30,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T13:41:06.927361
132,Lucía González,25,F,Chiclayo,Costa,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T13:41:06.931712
215,Sandra García,35,F,Ica,Costa,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria completa,Divorciado,0,2025-07-10T13:41:06.941949
265,Lucía Martínez,54,F,Callao,Lima,E,Trabajo Doméstico,"Menos de S/ 1,000",Sin educación formal,Casado,1,2025-07-10T13:41:06.947315
52,Luis Pérez,28,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T13:41:06.922022
291,Lucía Sánchez,26,F,Pucallpa,Selva,E,Desempleado,"Menos de S/ 1,000",Sin educación formal,Casado,2,2025-07-10T13:41:06.949898
60,Elena Pérez,25,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-10T13:41:06.922782
109,Fernando Torres,29,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T13:41:06.929437
279,Luis Pérez,43,M,Arequipa,Sierra,E,Trabajador Eventual,"Menos de S/ 1,000",Sin educación formal,Soltero,2,2025-07-10T13:41:06.948718
3,Luis Martínez,26,M,Callao,Lima,B,Profesional,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,0,2025-07-10T13:41:06.912691
293,Mónica López,43,F,Puerto Maldonado,Selva,E,Trabajador Eventual,"Menos de S/ 1,000",Secundaria incompleta,Casado,1,2025-07-10T13:41:06.950116
92,Ana Rodríguez,34,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T13:41:06.927809
161,Luis González,59,M,Huancayo,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T13:41:06.934771
126,María Ramírez,64,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T13:41:06.931140
185,Elena Martínez,56,F,Pucallpa,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,4,2025-07-10T13:41:06.937580
124,Jorge Torres,59,M,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Divorciado,3,2025-07-10T13:41:06.930932
274,Patricia Flores,20,F,Huancayo,Sierra,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Soltero,0,2025-07-10T13:41:06.948190
67,Pedro González,31,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T13:41:06.923440
81,María Flores,30,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T13:41:06.926523
273,María Flores,23,F,Arequipa,Sierra,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Soltero,1,2025-07-10T13:41:06.948093
16,Elena López,33,F,Ayacucho,Sierra,B,Profesional,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,0,2025-07-10T13:41:06.916562
120,José Flores,50,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T13:41:06.930539
50,Carmen Sánchez,31,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T13:41:06.921732
153,Rosa Rodríguez,39,F,Ayacucho,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,2,2025-07-10T13:41:06.933951
97,Pedro Ramírez,33,M,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T13:41:06.928286
216,Jorge López,54,M,Piura,Costa,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,0,2025-07-10T13:41:06.942057
268,Manuel Flores,66,M,Callao,Lima,E,Jubilado,"Menos de S/ 1,000",Sin educación formal,Casado,2,2025-07-10T13:41:06.947596
25,Carlos Ramírez,34,M,Puerto Maldonado,Selva,B,Comerciante,"S/ 4,000 - S/ 10,000",Superior completa,Casado,1,2025-07-10T13:41:06.918250
152,Miguel Pérez,35,M,Cusco,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,3,2025-07-10T13:41:06.933853
280,Teresa Pérez,38,F,Ayacucho,Sierra,E,Trabajo Doméstico,"Menos de S/ 1,000",Sin educación formal,Casado,0,2025-07-10T13:41:06.948824
250,Jorge Rodríguez,54,M,Pucallpa,Selva,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,1,2025-07-10T13:41:06.945730
136,José Pérez,54,M,Piura,Costa,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,3,2025-07-10T13:41:06.932150
79,Manuel González,25,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Conviviente,0,2025-07-10T13:41:06.926130
285,María Ramírez,59,F,Arequipa,Sierra,E,Desempleado,"Menos de S/ 1,000",Sin educación formal,Casado,0,2025-07-10T13:41:06.949353
46,Miguel Rodríguez,28,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,1,2025-07-10T13:41:06.921281
118,Teresa Sánchez,47,F,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Divorciado,0,2025-07-10T13:41:06.930357
116,Ricardo Sánchez,52,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,4,2025-07-10T13:41:06.930170
129,Patricia Martínez,69,F,Lima,Lima,C,Jubilado,"S/ 2,000 - S/ 4,000",Secundaria completa,Divorciado,1,2025-07-10T13:41:06.931424
74,Lucía Torres,32,F,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-10T13:41:06.925536
224,Carlos Torres,29,M,Ayacucho,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Conviviente,2,2025-07-10T13:41:06.942891
24,Carlos Flores,18,M,Iquitos,Selva,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Soltero,0,2025-07-10T13:41:06.918146
30,Sandra Torres,51,F,Puerto Maldonado,Selva,B,Comerciante,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,1,2025-07-10T13:41:06.919394
211,José Pérez,66,M,Callao,Lima,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,3,2025-07-10T13:41:06.941576
260,Pedro Torres,35,M,Lima,Lima,E,Trabajo Doméstico,"Menos de S/ 1,000",Primaria completa,Casado,2,2025-07-10T13:41:06.946804
98,Luis Martínez,25,M,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T13:41:06.928409
13,Miguel Ramírez,19,M,Arequipa,Sierra,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Soltero,0,2025-07-10T13:41:06.915038
201,Teresa Ramírez,38,F,Lima,Lima,D,Obrero,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,0,2025-07-10T13:41:06.940533
238,Elena López,80,F,Huancayo,Sierra,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,2,2025-07-10T13:41:06.944545
