id,nombre,edad,genero,ciudad,region,nse,ocupacion,ingresos,educacion,estado_civil,hijos,created_at
250,Elena Sánchez,49,F,Puerto Maldonado,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria completa,Soltero,3,2025-07-10T14:12:31.421701
131,Elena López,18,F,Ica,Costa,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T14:12:31.402041
25,Luis Flores,30,M,Pucallpa,Selva,B,Profesional,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,2,2025-07-10T14:12:31.388178
182,Lucía González,50,F,Puerto Maldonado,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Viudo,1,2025-07-10T14:12:31.407294
10,Ana García,64,F,Lima,Lima,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,2,2025-07-10T14:12:31.387138
124,Miguel López,58,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-10T14:12:31.401343
263,Lucía Pérez,51,F,Callao,Lima,E,Trabajador Eventual,"Menos de S/ 1,000",Sin educación formal,Soltero,0,2025-07-10T14:12:31.422601
265,Carmen González,54,F,Callao,Lima,E,Trabajo Doméstico,"Menos de S/ 1,000",Sin educación formal,Soltero,2,2025-07-10T14:12:31.422743
242,Luis García,32,M,Iquitos,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,0,2025-07-10T14:12:31.420884
151,Elena Ramírez,39,F,Cusco,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T14:12:31.404135
6,Ricardo Flores,36,M,Lima,Lima,B,Profesional,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,0,2025-07-10T14:12:31.386837
129,Pedro Sánchez,68,M,Lima,Lima,C,Jubilado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T14:12:31.401863
41,Patricia López,31,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T14:12:31.389406
91,Sandra Torres,26,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T14:12:31.394480
103,Rosa Flores,29,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-10T14:12:31.398327
60,Ricardo García,26,M,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T14:12:31.390798
101,Elena González,27,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T14:12:31.398121
32,Roberto González,65,M,Puerto Maldonado,Selva,B,Comerciante,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,2,2025-07-10T14:12:31.388695
5,Carmen García,41,F,Lima,Lima,B,Comerciante,"S/ 4,000 - S/ 10,000",Técnica completa,Divorciado,0,2025-07-10T14:12:31.386759
199,Pedro Pérez,41,M,Lima,Lima,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,3,2025-07-10T14:12:31.409699
97,Patricia González,32,F,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,1,2025-07-10T14:12:31.396449
112,Pedro Torres,44,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Divorciado,4,2025-07-10T14:12:31.399679
48,Jorge Pérez,32,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T14:12:31.389920
113,Carlos Flores,39,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T14:12:31.400037
54,Carlos Torres,33,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T14:12:31.390356
83,Elena Rodríguez,25,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,0,2025-07-10T14:12:31.393898
45,Mónica Torres,33,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T14:12:31.389701
270,Rosa Pérez,30,F,Chiclayo,Costa,E,Desempleado,"Menos de S/ 1,000",Secundaria incompleta,Conviviente,1,2025-07-10T14:12:31.423088
67,Manuel García,34,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,2,2025-07-10T14:12:31.391304
66,Carmen López,30,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,2,2025-07-10T14:12:31.391233
122,Ana Pérez,61,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,3,2025-07-10T14:12:31.401163
23,Carmen González,67,F,Huancayo,Sierra,B,Jubilado,"S/ 4,000 - S/ 10,000",Superior completa,Casado,1,2025-07-10T14:12:31.388045
218,Pedro Pérez,80,M,Trujillo,Costa,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,1,2025-07-10T14:12:31.415322
198,Lucía Rodríguez,31,F,Callao,Lima,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,1,2025-07-10T14:12:31.409541
152,Patricia Ramírez,39,F,Ayacucho,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T14:12:31.404246
269,Carlos Sánchez,76,M,Lima,Lima,E,Jubilado,"Menos de S/ 1,000",Sin educación formal,Casado,1,2025-07-10T14:12:31.423014
268,Elena García,66,F,Callao,Lima,E,Jubilado,"Menos de S/ 1,000",Primaria completa,Casado,4,2025-07-10T14:12:31.422950
19,Elena Sánchez,47,F,Huancayo,Sierra,B,Profesional,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,1,2025-07-10T14:12:31.387761
289,Rosa Flores,22,F,Iquitos,Selva,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Soltero,0,2025-07-10T14:12:31.424918
87,Teresa García,26,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T14:12:31.394185
64,Roberto García,28,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-10T14:12:31.391089
273,Ana González,18,F,Ayacucho,Sierra,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Soltero,0,2025-07-10T14:12:31.423451
172,María Pérez,27,F,Puerto Maldonado,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,0,2025-07-10T14:12:31.406221
1,Rosa Martínez,20,F,Callao,Lima,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Conviviente,0,2025-07-10T14:12:31.386423
277,Rosa Torres,32,F,Cajamarca,Sierra,E,Subempleado,"Menos de S/ 1,000",Primaria completa,Conviviente,0,2025-07-10T14:12:31.423874
147,Roberto Ramírez,30,M,Cusco,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Conviviente,2,2025-07-10T14:12:31.403727
220,Ricardo López,21,M,Ayacucho,Sierra,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Conviviente,0,2025-07-10T14:12:31.416448
79,Luis López,29,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T14:12:31.392365
271,Pedro Rodríguez,37,M,Chiclayo,Costa,E,Subempleado,"Menos de S/ 1,000",Sin educación formal,Casado,0,2025-07-10T14:12:31.423274
193,Fernando Flores,22,M,Callao,Lima,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-10T14:12:31.408827
115,Mónica Torres,37,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T14:12:31.400347
28,Patricia Pérez,42,F,Puerto Maldonado,Selva,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,1,2025-07-10T14:12:31.388397
261,Roberto Torres,36,M,Callao,Lima,E,Trabajo Doméstico,"Menos de S/ 1,000",Secundaria incompleta,Casado,1,2025-07-10T14:12:31.422457
174,Luis Pérez,32,M,Puerto Maldonado,Selva,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T14:12:31.406409
224,María Martínez,32,F,Arequipa,Sierra,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,0,2025-07-10T14:12:31.417065
219,José Torres,21,M,Ayacucho,Sierra,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,1,2025-07-10T14:12:31.415605
119,Lucía Martínez,49,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T14:12:31.400805
26,Patricia Rodríguez,32,F,Tarapoto,Selva,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Técnica completa,Soltero,0,2025-07-10T14:12:31.388250
201,Ricardo Pérez,44,M,Lima,Lima,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-10T14:12:31.409855
51,Ana López,26,F,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,2,2025-07-10T14:12:31.390138
279,José Sánchez,38,M,Cajamarca,Sierra,E,Subempleado,"Menos de S/ 1,000",Secundaria incompleta,Casado,4,2025-07-10T14:12:31.424022
8,Pedro Pérez,54,M,Lima,Lima,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Técnica completa,Soltero,3,2025-07-10T14:12:31.386990
46,Patricia Torres,34,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T14:12:31.389774
94,José Ramírez,31,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T14:12:31.394697
253,Miguel Martínez,78,M,Pucallpa,Selva,D,Jubilado,"S/ 1,000 - S/ 2,000",Técnica incompleta,Soltero,2,2025-07-10T14:12:31.421914
56,Luis Rodríguez,25,M,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T14:12:31.390501
100,Rosa Flores,31,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T14:12:31.397995
296,Roberto Pérez,45,M,Tarapoto,Selva,E,Trabajo Doméstico,"Menos de S/ 1,000",Secundaria incompleta,Divorciado,0,2025-07-10T14:12:31.425437
179,Manuel Flores,44,M,Pucallpa,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T14:12:31.406956
49,Fernando Pérez,28,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T14:12:31.389993
93,Rosa González,25,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T14:12:31.394624
292,Pedro Torres,28,M,Pucallpa,Selva,E,Subempleado,"Menos de S/ 1,000",Sin educación formal,Soltero,2,2025-07-10T14:12:31.425152
248,Patricia González,45,F,Pucallpa,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,3,2025-07-10T14:12:31.421555
24,Carlos Torres,21,M,Pucallpa,Selva,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Soltero,1,2025-07-10T14:12:31.388105
285,Carmen Pérez,62,F,Arequipa,Sierra,E,Subempleado,"Menos de S/ 1,000",Sin educación formal,Casado,3,2025-07-10T14:12:31.424669
290,Elena Ramírez,28,F,Iquitos,Selva,E,Desempleado,"Menos de S/ 1,000",Secundaria incompleta,Soltero,0,2025-07-10T14:12:31.424994
245,Patricia López,36,F,Pucallpa,Selva,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,4,2025-07-10T14:12:31.421329
236,Miguel Rodríguez,59,M,Arequipa,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,1,2025-07-10T14:12:31.420135
43,María Pérez,34,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-10T14:12:31.389554
90,Jorge Pérez,30,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T14:12:31.394404
44,José Ramírez,30,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-10T14:12:31.389627
139,Patricia Pérez,80,F,Chiclayo,Costa,C,Jubilado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T14:12:31.402911
244,Patricia Ramírez,34,F,Pucallpa,Selva,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,2,2025-07-10T14:12:31.421247
222,Miguel García,31,M,Arequipa,Sierra,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-10T14:12:31.416807
31,Luis García,62,M,Tarapoto,Selva,B,Profesional,"S/ 4,000 - S/ 10,000",Técnica completa,Soltero,1,2025-07-10T14:12:31.388621
12,Carlos Pérez,68,M,Callao,Lima,B,Jubilado,"S/ 4,000 - S/ 10,000",Superior incompleta,Divorciado,2,2025-07-10T14:12:31.387272
30,Rosa Pérez,49,F,Iquitos,Selva,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Técnica completa,Divorciado,1,2025-07-10T14:12:31.388541
168,Roberto Rodríguez,20,M,Iquitos,Selva,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,1,2025-07-10T14:12:31.405846
195,Manuel López,25,M,Lima,Lima,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Soltero,1,2025-07-10T14:12:31.409128
92,Mónica Martínez,27,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,2,2025-07-10T14:12:31.394553
246,Ana Rodríguez,42,F,Pucallpa,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,0,2025-07-10T14:12:31.421406
116,Patricia Rodríguez,49,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T14:12:31.400453
95,Sandra Ramírez,32,F,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T14:12:31.394853
280,Luis González,39,M,Cajamarca,Sierra,E,Subempleado,"Menos de S/ 1,000",Primaria completa,Casado,0,2025-07-10T14:12:31.424094
99,Ricardo Sánchez,25,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T14:12:31.396909
259,Mónica Sánchez,34,F,Callao,Lima,E,Trabajo Doméstico,"Menos de S/ 1,000",Sin educación formal,Soltero,1,2025-07-10T14:12:31.422313
59,Patricia López,32,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T14:12:31.390725
215,Jorge Ramírez,36,M,Piura,Costa,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,1,2025-07-10T14:12:31.411100
47,Rosa Ramírez,29,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T14:12:31.389846
13,Jorge Ramírez,20,M,Arequipa,Sierra,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Soltero,0,2025-07-10T14:12:31.387334
68,Patricia Pérez,30,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T14:12:31.391375
258,Mónica Martínez,30,F,Callao,Lima,E,Trabajo Doméstico,"Menos de S/ 1,000",Secundaria incompleta,Conviviente,1,2025-07-10T14:12:31.422242
178,Pedro Martínez,38,M,Puerto Maldonado,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,2,2025-07-10T14:12:31.406840
81,Pedro Ramírez,32,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T14:12:31.393750
84,Elena Torres,31,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-10T14:12:31.393970
145,Fernando Pérez,28,M,Arequipa,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T14:12:31.403467
88,Ana Ramírez,28,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-10T14:12:31.394261
14,Jorge Ramírez,20,M,Ayacucho,Sierra,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Soltero,1,2025-07-10T14:12:31.387393
70,Carlos González,32,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Conviviente,0,2025-07-10T14:12:31.391517
72,Ricardo Pérez,25,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T14:12:31.391659
207,Teresa Martínez,56,F,Lima,Lima,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-10T14:12:31.410292
76,Roberto García,27,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T14:12:31.391944
74,Jorge Torres,26,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,0,2025-07-10T14:12:31.391801
260,Manuel Pérez,36,M,Callao,Lima,E,Trabajador Eventual,"Menos de S/ 1,000",Primaria completa,Divorciado,2,2025-07-10T14:12:31.422386
190,Ana Sánchez,65,F,Iquitos,Selva,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T14:12:31.408362
37,Jorge Ramírez,19,M,Lima,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Conviviente,0,2025-07-10T14:12:31.389085
177,Mónica Martínez,38,F,Iquitos,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T14:12:31.406732
205,Sandra González,51,F,Lima,Lima,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,2,2025-07-10T14:12:31.410148
204,Sandra Pérez,49,F,Callao,Lima,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-10T14:12:31.410075
108,Fernando Sánchez,25,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T14:12:31.399093
184,Jorge Rodríguez,49,M,Pucallpa,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-10T14:12:31.407514
21,Fernando Martínez,63,M,Cusco,Sierra,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Superior completa,Casado,3,2025-07-10T14:12:31.387907
282,Roberto Flores,53,M,Cusco,Sierra,E,Trabajo Doméstico,"Menos de S/ 1,000",Secundaria incompleta,Casado,3,2025-07-10T14:12:31.424237
281,José González,50,M,Huancayo,Sierra,E,Subempleado,"Menos de S/ 1,000",Secundaria incompleta,Casado,1,2025-07-10T14:12:31.424166
225,Manuel González,33,M,Arequipa,Sierra,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,0,2025-07-10T14:12:31.417167
133,Fernando Rodríguez,34,M,Trujillo,Costa,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,0,2025-07-10T14:12:31.402251
140,Ricardo Ramírez,19,M,Ayacucho,Sierra,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T14:12:31.403001
159,Sandra Pérez,46,F,Cusco,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,3,2025-07-10T14:12:31.404965
