id,nombre,edad,genero,ciudad,region,nse,ocupacion,ingresos,educacion,estado_civil,hijos,created_at
187,Jorge Sánchez,60,M,Iquitos,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T00:42:51.176156
38,José Martínez,27,M,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,0,2025-07-10T00:42:51.153435
90,Ana Flores,28,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T00:42:51.165389
267,Ana Flores,62,F,Callao,Lima,E,Subempleado,"Menos de S/ 1,000",Sin educación formal,Divorciado,2,2025-07-10T00:42:51.188266
264,Jorge Flores,53,M,Callao,Lima,E,Desempleado,"Menos de S/ 1,000",Secundaria incompleta,Casado,0,2025-07-10T00:42:51.187662
246,Ana González,39,F,Puerto Maldonado,Selva,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,1,2025-07-10T00:42:51.183242
300,Sandra Flores,67,F,Tarapoto,Selva,E,Jubilado,"Menos de S/ 1,000",Secundaria incompleta,Casado,3,2025-07-10T00:42:51.191405
243,Roberto Sánchez,29,M,Tarapoto,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Soltero,1,2025-07-10T00:42:51.182816
191,Teresa Pérez,72,F,Tarapoto,Selva,C,Jubilado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T00:42:51.176714
87,Sandra Ramírez,33,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T00:42:51.165166
111,Carlos Flores,40,M,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T00:42:51.167739
236,Ana Sánchez,61,F,Cusco,Sierra,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,3,2025-07-10T00:42:51.181997
289,Carlos Rodríguez,24,M,Pucallpa,Selva,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Soltero,0,2025-07-10T00:42:51.190282
71,Carlos Flores,33,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-10T00:42:51.162706
134,Lucía Rodríguez,38,F,Piura,Costa,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-10T00:42:51.169708
23,Miguel Ramírez,68,M,Cajamarca,Sierra,B,Jubilado,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,1,2025-07-10T00:42:51.145843
122,Carlos González,58,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T00:42:51.168850
156,Carmen Rodríguez,54,F,Huancayo,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T00:42:51.171892
138,José Pérez,55,M,Chiclayo,Costa,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Divorciado,1,2025-07-10T00:42:51.170002
292,Jorge Sánchez,27,M,Puerto Maldonado,Selva,E,Subempleado,"Menos de S/ 1,000",Sin educación formal,Conviviente,1,2025-07-10T00:42:51.190503
223,Carlos Martínez,29,M,Cusco,Sierra,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria completa,Soltero,2,2025-07-10T00:42:51.180346
110,Fernando Flores,38,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T00:42:51.167637
120,Jorge López,53,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Divorciado,1,2025-07-10T00:42:51.168646
125,Patricia Martínez,60,F,Callao,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,3,2025-07-10T00:42:51.169077
216,Roberto Ramírez,53,M,Ica,Costa,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria completa,Soltero,2,2025-07-10T00:42:51.179642
203,Fernando Sánchez,52,M,Callao,Lima,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,2,2025-07-10T00:42:51.178012
159,Jorge Torres,50,M,Cusco,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,4,2025-07-10T00:42:51.172459
129,Sandra Rodríguez,68,F,Lima,Lima,C,Jubilado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,3,2025-07-10T00:42:51.169353
6,Roberto Sánchez,39,M,Callao,Lima,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Técnica completa,Soltero,0,2025-07-10T00:42:51.143906
148,Carlos Sánchez,33,M,Cusco,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-10T00:42:51.170895
158,Roberto Torres,51,M,Huancayo,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T00:42:51.172378
10,Rosa Pérez,61,F,Lima,Lima,B,Comerciante,"S/ 4,000 - S/ 10,000",Superior completa,Casado,3,2025-07-10T00:42:51.144326
242,Carmen Sánchez,25,F,Pucallpa,Selva,D,Trabajador Independiente,"S/ 1,000 - S/ 2,000",Secundaria completa,Soltero,1,2025-07-10T00:42:51.182672
157,Carlos González,51,M,Ayacucho,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T00:42:51.172131
15,Sandra González,31,F,Cajamarca,Sierra,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Superior completa,Soltero,1,2025-07-10T00:42:51.144816
5,Carmen Torres,36,F,Lima,Lima,B,Profesional,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,2,2025-07-10T00:42:51.143787
75,Lucía Ramírez,27,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-10T00:42:51.163099
280,Jorge López,37,M,Cusco,Sierra,E,Subempleado,"Menos de S/ 1,000",Secundaria incompleta,Soltero,3,2025-07-10T00:42:51.189540
69,Ricardo Flores,25,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-10T00:42:51.162327
44,Roberto Martínez,29,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T00:42:51.155579
155,Ricardo González,54,M,Cusco,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,3,2025-07-10T00:42:51.171770
7,Manuel Rodríguez,52,M,Callao,Lima,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,2,2025-07-10T00:42:51.144012
19,Luis Sánchez,48,M,Ayacucho,Sierra,B,Comerciante,"S/ 4,000 - S/ 10,000",Superior incompleta,Divorciado,1,2025-07-10T00:42:51.145474
150,Lucía Rodríguez,37,F,Arequipa,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T00:42:51.171184
188,Luis López,55,M,Puerto Maldonado,Selva,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,3,2025-07-10T00:42:51.176385
54,Roberto Rodríguez,34,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T00:42:51.158033
251,Mónica López,59,F,Tarapoto,Selva,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria completa,Divorciado,0,2025-07-10T00:42:51.184260
297,Lucía González,59,F,Tarapoto,Selva,E,Subempleado,"Menos de S/ 1,000",Secundaria incompleta,Divorciado,3,2025-07-10T00:42:51.191185
47,Manuel García,28,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,1,2025-07-10T00:42:51.156341
76,Carmen Torres,26,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T00:42:51.163208
147,José López,28,M,Cusco,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,0,2025-07-10T00:42:51.170786
161,Carmen Pérez,63,F,Cusco,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T00:42:51.172698
164,Carmen Torres,69,F,Ayacucho,Sierra,C,Jubilado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,2,2025-07-10T00:42:51.173414
220,Carmen Flores,22,F,Huancayo,Sierra,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-10T00:42:51.180033
163,Ricardo González,64,M,Arequipa,Sierra,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Divorciado,1,2025-07-10T00:42:51.173284
146,Carlos Torres,31,M,Ayacucho,Sierra,C,Comerciante,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T00:42:51.170664
175,Lucía Ramírez,25,F,Pucallpa,Selva,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T00:42:51.174712
98,Fernando Pérez,26,M,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,1,2025-07-10T00:42:51.166532
195,Rosa Torres,25,F,Callao,Lima,D,Obrero,"S/ 1,000 - S/ 2,000",Técnica incompleta,Soltero,0,2025-07-10T00:42:51.176990
257,Pedro Martínez,25,M,Callao,Lima,E,Subempleado,"Menos de S/ 1,000",Sin educación formal,Conviviente,2,2025-07-10T00:42:51.186061
113,Patricia Flores,40,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,2,2025-07-10T00:42:51.167941
151,María Rodríguez,38,F,Cajamarca,Sierra,C,Técnico,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T00:42:51.171345
186,Lucía Ramírez,55,F,Iquitos,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,2,2025-07-10T00:42:51.176030
198,Patricia Rodríguez,28,F,Lima,Lima,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria completa,Soltero,1,2025-07-10T00:42:51.177367
108,Roberto López,29,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T00:42:51.167451
218,Ricardo Ramírez,67,M,Ica,Costa,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,2,2025-07-10T00:42:51.179802
103,Ana González,28,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Secundaria completa,Conviviente,1,2025-07-10T00:42:51.167053
109,Elena López,25,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T00:42:51.167540
178,Ricardo Sánchez,41,M,Pucallpa,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,1,2025-07-10T00:42:51.175080
12,Manuel Pérez,74,M,Callao,Lima,B,Jubilado,"S/ 4,000 - S/ 10,000",Superior incompleta,Soltero,0,2025-07-10T00:42:51.144545
16,Sandra Rodríguez,29,F,Cajamarca,Sierra,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Superior completa,Soltero,0,2025-07-10T00:42:51.144919
27,Carlos Rodríguez,43,M,Iquitos,Selva,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Técnica completa,Divorciado,2,2025-07-10T00:42:51.146387
141,Jorge Sánchez,23,M,Huancayo,Sierra,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Conviviente,0,2025-07-10T00:42:51.170229
233,Ricardo Martínez,49,M,Cusco,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,1,2025-07-10T00:42:51.181755
49,Sandra Ramírez,30,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T00:42:51.157343
149,Sandra Rodríguez,34,F,Ayacucho,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T00:42:51.171027
176,Manuel Rodríguez,25,M,Tarapoto,Selva,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,0,2025-07-10T00:42:51.174817
185,Elena González,56,F,Iquitos,Selva,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-10T00:42:51.175886
126,Manuel Pérez,63,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Viudo,0,2025-07-10T00:42:51.169150
241,Miguel González,21,M,Iquitos,Selva,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-10T00:42:51.182518
277,Luis Flores,28,M,Arequipa,Sierra,E,Trabajo Doméstico,"Menos de S/ 1,000",Primaria completa,Conviviente,0,2025-07-10T00:42:51.189165
193,Teresa Rodríguez,23,F,Callao,Lima,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Soltero,0,2025-07-10T00:42:51.176835
279,Lucía Ramírez,41,F,Ayacucho,Sierra,E,Trabajador Eventual,"Menos de S/ 1,000",Secundaria incompleta,Soltero,2,2025-07-10T00:42:51.189342
169,María González,21,F,Tarapoto,Selva,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T00:42:51.173984
160,Roberto García,60,M,Ayacucho,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Viudo,0,2025-07-10T00:42:51.172585
4,Miguel Pérez,26,M,Callao,Lima,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,0,2025-07-10T00:42:51.143649
268,Manuel López,73,M,Callao,Lima,E,Jubilado,"Menos de S/ 1,000",Primaria completa,Casado,1,2025-07-10T00:42:51.188347
290,Pedro González,25,M,Tarapoto,Selva,E,Trabajador Eventual,"Menos de S/ 1,000",Sin educación formal,Casado,0,2025-07-10T00:42:51.190357
253,Luis Ramírez,69,M,Puerto Maldonado,Selva,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria completa,Soltero,0,2025-07-10T00:42:51.184941
173,Teresa Pérez,33,F,Puerto Maldonado,Selva,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-10T00:42:51.174317
245,Ricardo Rodríguez,37,M,Puerto Maldonado,Selva,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Divorciado,0,2025-07-10T00:42:51.183015
272,Manuel Torres,46,M,Ica,Costa,E,Trabajador Eventual,"Menos de S/ 1,000",Primaria completa,Casado,3,2025-07-10T00:42:51.188703
221,María González,21,F,Cusco,Sierra,D,Estudiante/Trabajador Joven,"S/ 1,000 - S/ 2,000",Estudiando,Conviviente,0,2025-07-10T00:42:51.180108
32,Teresa Torres,74,F,Tarapoto,Selva,B,Jubilado,"S/ 4,000 - S/ 10,000",Superior completa,Viudo,1,2025-07-10T00:42:51.150047
228,Patricia López,42,F,Huancayo,Sierra,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Técnica incompleta,Soltero,0,2025-07-10T00:42:51.180891
252,Rosa Ramírez,56,F,Iquitos,Selva,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,0,2025-07-10T00:42:51.184617
224,Miguel Torres,25,M,Ayacucho,Sierra,D,Obrero,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,1,2025-07-10T00:42:51.180468
35,Elena Flores,20,F,Lima,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T00:42:51.152325
166,Pedro Ramírez,74,M,Arequipa,Sierra,C,Jubilado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T00:42:51.173657
83,Ana Torres,34,F,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T00:42:51.164649
196,Elena Rodríguez,32,F,Callao,Lima,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,2,2025-07-10T00:42:51.177116
21,Carlos González,63,M,Cajamarca,Sierra,B,Profesional,"S/ 4,000 - S/ 10,000",Superior incompleta,Casado,1,2025-07-10T00:42:51.145662
244,Miguel Martínez,28,M,Tarapoto,Selva,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,1,2025-07-10T00:42:51.182915
14,Miguel Rodríguez,20,M,Ayacucho,Sierra,B,Estudiante/Trabajador Joven,"S/ 4,000 - S/ 10,000",Estudiando,Conviviente,0,2025-07-10T00:42:51.144714
3,Luis Rodríguez,27,M,Callao,Lima,B,Profesional,"S/ 4,000 - S/ 10,000",Superior completa,Soltero,1,2025-07-10T00:42:51.143503
283,Pedro Ramírez,46,M,Huancayo,Sierra,E,Trabajo Doméstico,"Menos de S/ 1,000",Primaria completa,Casado,2,2025-07-10T00:42:51.189853
8,Sandra Sánchez,45,F,Lima,Lima,B,Comerciante,"S/ 4,000 - S/ 10,000",Técnica completa,Casado,0,2025-07-10T00:42:51.144102
299,Elena González,76,F,Tarapoto,Selva,E,Jubilado,"Menos de S/ 1,000",Primaria completa,Casado,2,2025-07-10T00:42:51.191339
238,Patricia González,70,F,Arequipa,Sierra,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,3,2025-07-10T00:42:51.182172
115,Roberto Torres,44,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,1,2025-07-10T00:42:51.168158
261,Sandra García,39,F,Lima,Lima,E,Trabajador Eventual,"Menos de S/ 1,000",Primaria completa,Casado,2,2025-07-10T00:42:51.186860
18,Luis Pérez,39,M,Cusco,Sierra,B,Empleado Calificado,"S/ 4,000 - S/ 10,000",Superior completa,Casado,0,2025-07-10T00:42:51.145352
281,Miguel López,47,M,Huancayo,Sierra,E,Desempleado,"Menos de S/ 1,000",Secundaria incompleta,Soltero,2,2025-07-10T00:42:51.189629
95,Ricardo García,32,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,0,2025-07-10T00:42:51.165812
282,Fernando López,45,M,Huancayo,Sierra,E,Desempleado,"Menos de S/ 1,000",Sin educación formal,Divorciado,2,2025-07-10T00:42:51.189775
52,Ana Sánchez,28,F,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,0,2025-07-10T00:42:51.157841
51,Fernando Torres,34,M,Callao,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Técnica completa,Casado,2,2025-07-10T00:42:51.157604
53,Roberto Flores,27,M,Lima,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,2,2025-07-10T00:42:51.157959
17,Manuel Torres,36,M,Ayacucho,Sierra,B,Técnico Especializado,"S/ 4,000 - S/ 10,000",Superior completa,Casado,3,2025-07-10T00:42:51.145023
285,Carmen Sánchez,58,F,Cusco,Sierra,E,Subempleado,"Menos de S/ 1,000",Secundaria incompleta,Casado,2,2025-07-10T00:42:51.190025
209,Lucía Pérez,56,F,Lima,Lima,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Casado,2,2025-07-10T00:42:51.179073
37,Teresa Sánchez,18,F,Lima,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T00:42:51.152904
295,José López,51,M,Pucallpa,Selva,E,Desempleado,"Menos de S/ 1,000",Primaria completa,Casado,0,2025-07-10T00:42:51.190724
234,Sandra Torres,59,F,Huancayo,Sierra,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,0,2025-07-10T00:42:51.181832
211,Rosa García,71,F,Callao,Lima,D,Jubilado,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,1,2025-07-10T00:42:51.179245
72,Jorge López,27,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Soltero,1,2025-07-10T00:42:51.162791
271,José Sánchez,37,M,Piura,Costa,E,Desempleado,"Menos de S/ 1,000",Primaria completa,Divorciado,2,2025-07-10T00:42:51.188618
274,Mónica González,21,F,Arequipa,Sierra,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Soltero,0,2025-07-10T00:42:51.188841
33,Ricardo Martínez,22,M,Lima,Lima,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T00:42:51.151773
296,Carmen Flores,49,F,Pucallpa,Selva,E,Trabajo Doméstico,"Menos de S/ 1,000",Secundaria incompleta,Casado,3,2025-07-10T00:42:51.190868
184,Roberto López,46,M,Iquitos,Selva,C,Comerciante,"S/ 2,000 - S/ 4,000",Superior incompleta,Casado,2,2025-07-10T00:42:51.175770
189,Patricia Rodríguez,80,F,Puerto Maldonado,Selva,C,Jubilado,"S/ 2,000 - S/ 4,000",Secundaria completa,Casado,0,2025-07-10T00:42:51.176558
256,Lucía López,21,F,Callao,Lima,E,Estudiante/Trabajador Joven,"Menos de S/ 1,000",Estudiando,Conviviente,0,2025-07-10T00:42:51.185794
45,Patricia García,25,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T00:42:51.155947
104,María Pérez,28,F,Lima,Lima,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Soltero,1,2025-07-10T00:42:51.167126
88,Roberto López,34,M,Callao,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T00:42:51.165241
152,Teresa Rodríguez,38,F,Cajamarca,Sierra,C,Obrero Calificado,"S/ 2,000 - S/ 4,000",Superior incompleta,Divorciado,3,2025-07-10T00:42:51.171478
85,Sandra López,25,F,Lima,Lima,C,Técnico,"S/ 2,000 - S/ 4,000",Superior incompleta,Conviviente,1,2025-07-10T00:42:51.164824
77,Elena García,28,F,Callao,Lima,C,Empleado,"S/ 2,000 - S/ 4,000",Técnica completa,Soltero,0,2025-07-10T00:42:51.163289
97,Manuel López,34,M,Lima,Lima,C,Comerciante,"S/ 2,000 - S/ 4,000",Secundaria completa,Conviviente,1,2025-07-10T00:42:51.166417
229,Luis Ramírez,43,M,Cusco,Sierra,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria completa,Casado,0,2025-07-10T00:42:51.181367
225,Roberto González,32,M,Cajamarca,Sierra,D,Comerciante Menor,"S/ 1,000 - S/ 2,000",Técnica incompleta,Casado,0,2025-07-10T00:42:51.180553
171,José García,21,M,Pucallpa,Selva,C,Estudiante/Trabajador Joven,"S/ 2,000 - S/ 4,000",Estudiando,Soltero,0,2025-07-10T00:42:51.174166
25,Manuel Pérez,26,M,Iquitos,Selva,B,Comerciante,"S/ 4,000 - S/ 10,000",Superior incompleta,Conviviente,0,2025-07-10T00:42:51.146136
270,Ricardo Flores,33,M,Trujillo,Costa,E,Subempleado,"Menos de S/ 1,000",Sin educación formal,Casado,2,2025-07-10T00:42:51.188527
206,Carmen López,47,F,Lima,Lima,D,Empleado Básico,"S/ 1,000 - S/ 2,000",Secundaria incompleta,Soltero,0,2025-07-10T00:42:51.178406
